job_id,created,title,description,redirect_url,salary_min,salary_max,salary_is_predicted,latitude,longitude,company_name,location_display,category_label
5587836974,2026-01-16 10:44:51+00:00,AWS Python Developer,"Job Description Job Description Our client is seeking a highly experienced AWS Python Developer with strong object-oriented programming skills to lead the development of secure, scalable APIs and cloud-native solutions using AWS services. The ideal candidate will have a DevOps mindset and be passionate about automation and continuous improvement. Key Responsibilities: Design and develop APIs using AWS Lambda, API Gateway, S3, DynamoDB, and IAM. Leverage Boto3 for AWS SDK integrations and automa…",https://www.adzuna.com/land/ad/5587836974?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=77A50F528729C9CAFE38C2A5287AA961E3CC8E6A,95739.48,95739.48,1,38.95528,-77.338186,Galon Solution Inc,"Reston, Fairfax County",IT Jobs
5618439417,2026-02-06 21:24:00+00:00,Python Engineer,"Python Engineer BCforward is currently seeking an initiative-taking Python Engineer for an opportunity in Jersey City, NJ Position Title: Python Engineer Location: Jersey City, NJ Anticipated Start Date: ASAP Please note this is the target date and it is subject to change. BCforward will send official notice ahead of a confirmed start date. Expected Duration: Expected 12-Month. Job Type: CONTRACT, (Hybrid) Monday- Friday (5x8) Candidate who is authorized to work independently Pay Range: $60 - $…",https://www.adzuna.com/land/ad/5618439417?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=C1CC4F788DC43BC34D25C6ED96A62F3E6036A7C0,121475.75,121475.75,1,40.721832,-74.0447,BC Forward,"Jersey City, Hudson County",IT Jobs
5619034798,2026-02-07 07:23:24+00:00,Python Developer,"Python Developer BC forward is currently seeking a highly motivated Full Stack Developer - Advanced for an opportunity in Tampa FL ! Position Title: Full Stack Developer Advanced Location: Tampa FL Anticipated Start Date: 01/012026 Please note this is the target date and is subject to change. BCforward will send official notice ahead of a confirmed start date. Expected Duration: 6 Months Job Type: Contract to hire, Onsite Pay Range: 60$/hr -65$/hr Please note that actual compensation may vary w…",https://www.adzuna.com/land/ad/5619034798?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=C94D82BF48F50D459C3768E2E191636F711DCD3A,98256.02,98256.02,1,27.955269,-82.45632,BC Forward,"Tampa, Hillsborough County",IT Jobs
5617297648,2026-02-06 07:53:26+00:00,Python Developer,"Job Title: Python Developer Location: Charlotte, NC Work Arrangement: Hybrid Client Industry: Banking Duration: 12 - 18 Months Schedule: Monday to Friday, 8 AM – 5 PM PST About the Role We are seeking a skilled and motivated software developer to join our technology team. This role involves working on critical projects related to risk management and regulatory reporting. The position requires a strong background in programming and database management, with a focus on developing and implementing…",https://www.adzuna.com/land/ad/5617297648?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=0F680A3935832EC5A4A99F5AA509B3BA02CB1998,88076.04,88076.04,1,35.631186,-79.472486,Collabera,"North Carolina, US",IT Jobs
5607070155,2026-01-30 21:41:10+00:00,Python Developer,"If you are looking for new opportunity, send your resume to pujan.motivaras@collabera.com Job Description: Client: Banking Position: Python Developer Duration: 12 months Location: Dallas, TX Payrange: $60-65/hr Key Responsibilities: Responsible for developing object-orientated software in Python, object-oriented database, and grid computing using proprietary Quartz platform. Responsible for developing data transfer tools to replicate data from no-sql datastore to an Oracle (Exadata) database Re…",https://www.adzuna.com/land/ad/5607070155?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=8990C6DABFE23D8953A01133F0725A9C90EB6B9C,97308.58,97308.58,1,31.709263,-98.656775,Collabera,"Texas, US",IT Jobs
5606103376,2026-01-30 07:25:33+00:00,Python Developer,"Job Title: Python Developer Location:Chicago,IL (Local Only No relocation - In person Interview ) Work Arrangement: Fully Onsite Client Industry: Banking Duration: 12 Months Contract Key Focus Area :: Python , Postgresql & Fast API Required Skills & Qualifications: Proven experience in designing and deploying high-volume, distributed transactional applications. Expert-level proficiency in Python and the FastAPI framework (or similar asynchronous web frameworks). Strong hands-on experience with …",https://www.adzuna.com/land/ad/5606103376?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=6F5803F824D64C35743DC55F17D4E5D2075E7555,95643.57,95643.57,1,39.863792,-89.15483,Collabera,"Illinois, US",IT Jobs
5580464958,2026-01-12 09:43:37+00:00,DevOps Engineer Python,"We are seeking a DevOps Engineer with Python expertise and strong AWS & Terraform skills to support our digital transformation initiatives. The ideal candidate will be hands-on in automating infrastructure, deployments, and collaborating across teams to ensure seamless CI/CD processes. Job Title: DevOps with Python Engineer Location: Reston, VA (Onsite from Day One) Interview Mode: In-Person (Client Interview Required) Key Qualifications: • Experience: 10 years in DevOps Tools & Platforms: • Gi…",https://www.adzuna.com/land/ad/5580464958?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=BB5780713C7834245579361E3B4ADE9C6A638871,84912.75,84912.75,1,36.846097,-76.092103,Apexon,"Virginia Beach, Virginia Beach City",IT Jobs
5615206446,2026-02-04 23:24:31+00:00,Python Architect,"Job Description Job Description Long term 12 month contract opening with option to hire. Onsite everyday M-F in San Antonio, TX. We are seeking a highly skilled Technical Lead with deep expertise in Python , AWS services , and experience with data capture , transmissions , and FTP-based workflows . This role is ideal for a seasoned engineer who thrives in leading technical projects, building robust cloud solutions, and mentoring a team of developers. This position is available as a contract-to-…",https://www.adzuna.com/land/ad/5615206446?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=241A409DEB79E1B42727CB8EE9CBCEABCACE48AD,119282.4,119282.4,1,29.46357,-98.522671,Staffing Technologies,"San Antonio, Bexar County",IT Jobs
5567975523,2026-01-05 09:28:14+00:00,PowerApps / Python Developer,"SMBC Group is a top-tier global financial group. Headquartered in Tokyo and with a 400-year history, SMBC Group offers a diverse range of financial services, including banking, leasing, securities, credit cards, and consumer finance. The Group has more than 130 offices and 80,000 employees worldwide in nearly 40 countries. Sumitomo Mitsui Financial Group, Inc. (SMFG) is the holding company of SMBC Group, which is one of the three largest banking groups in Japan. SMFG’s shares trade on the Tokyo…",https://www.adzuna.com/land/ad/5567975523?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=17CC6932BC490A088311A234C93D82C9DACBF724,97910.58,97910.58,1,35.2268,-80.8432,SMBC Group,"Charlotte, Mecklenburg County",Accounting & Finance Jobs
5611353759,2026-02-03 00:22:31+00:00,Python/AI Engineer,"Job Title: Python/AI Engineer Location: Plano, TX/Jersey City, NJ/Charlotte, NC/ Kennesaw, GA Work Arrangement: Hybrid Client Industry: Banking/Finance Duration: 12 – 18 months CTH About the Role We are hiring an Python/AI Engineer to join our client on a contract basis. This is a fantastic opportunity to work with one of the most innovative Banking companies in the U.S. What We’re Looking For: 7 years of demonstrable experience in Python development. Strong knowledge of Python languages and we…",https://www.adzuna.com/land/ad/5611353759?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=FCB510A87B0614A0B60E4223F0FA04B100200BF3,84889.67,84889.67,1,31.709263,-98.656775,Collabera,"Texas, US",IT Jobs
5612955351,2026-02-03 21:21:44+00:00,Senior Python??Developer,"-5 Days Onsite Strong hands-on development experience with Python and the WebRTC protocol. Extensive AWS development experience, specifically with API Gateway and Microservices. Proficiency with core AWS services, including Lambda, Step Functions, S3, EC2, Code Pipeline, DynamoDB, and RDS. Experience designing and implementing RESTful services using XML/JSON. Strong SQL database experience. Proficiency in writing unit, functional, and integration tests within standard frameworks. Expertise in d…",https://www.adzuna.com/land/ad/5612955351?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=483B6DC50A90F83E4A725BC8BFAE37C039738BFD,185861.53,185861.53,1,31.709263,-98.656775,Balin Technologies,"Texas, US",IT Jobs
5621433243,2026-02-09 08:57:47+00:00,Senior Software Developer- Python,"Interactive Brokers Group, Inc. (Nasdaq: IBKR) is a global financial services company headquartered in Greenwich, CT, USA, with offices in over 15 countries. We have been at the forefront of financial innovation for over four decades, known for our cutting-edge technology and client commitment. IBKR affiliates provide global electronic brokerage services around the clock on stocks, options, futures, currencies, bonds, and funds to clients in over 200 countries and territories. We serve individu…",https://www.adzuna.com/land/ad/5621433243?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=B4423C74018924A8456BF5C8F8C757837C7181A6,122374.1,122374.1,1,41.06156,-73.657002,"Interactive Brokers Group, Inc.","Glenville, Fairfield County",IT Jobs
5560978805,2025-12-31 13:13:46+00:00,Senior Software Developer - Python,"SMBC Group is a top-tier global financial group. Headquartered in Tokyo and with a 400-year history, SMBC Group offers a diverse range of financial services, including banking, leasing, securities, credit cards, and consumer finance. The Group has more than 130 offices and 80,000 employees worldwide in nearly 40 countries. Sumitomo Mitsui Financial Group, Inc. (SMFG) is the holding company of SMBC Group, which is one of the three largest banking groups in Japan. SMFG’s shares trade on the Tokyo…",https://www.adzuna.com/land/ad/5560978805?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=957F575D33DE674F27A6655E2137DE2BAFF2658A,102302.79,102302.79,1,35.2268,-80.8432,SMBC Group,"Charlotte, Mecklenburg County",IT Jobs
5567974951,2026-01-05 09:26:30+00:00,Python Developer - Risk Technology,"SMBC Group is a top-tier global financial group. Headquartered in Tokyo and with a 400-year history, SMBC Group offers a diverse range of financial services, including banking, leasing, securities, credit cards, and consumer finance. The Group has more than 130 offices and 80,000 employees worldwide in nearly 40 countries. Sumitomo Mitsui Financial Group, Inc. (SMFG) is the holding company of SMBC Group, which is one of the three largest banking groups in Japan. SMFG’s shares trade on the Tokyo…",https://www.adzuna.com/land/ad/5567974951?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=805A267BFAFF7016EC818C0482114DA7E034922B,101262.43,101262.43,1,35.2268,-80.8432,SMBC Group,"Charlotte, Mecklenburg County",IT Jobs
5554256577,2025-12-24 13:15:57+00:00,Senior Cybersecurity Engineer (Python),"At American Express, our culture is built on a 175-year history of innovation, shared values and Leadership Behaviors, and an unwavering commitment to back our customers, communities, and colleagues. As part of Team Amex, youll experience this powerful backing with comprehensive support for your holistic well-being and many opportunities to learn new skills, develop as a leader, and grow your career. Here, your voice and ideas matter, your work makes an impact, and together, you will help us de…",https://www.adzuna.com/land/ad/5554256577?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=7F52619A2D38DD6235F0D0A3E45415633C7E8D6C,204149.2,204149.2,1,33.449188,-112.0772,American Express,"Phoenix, Maricopa County",IT Jobs
5621383348,2026-02-09 06:59:29+00:00,"Sr. AI Researcher, AI.x","Position Type: Regular Your opportunity At Schwab, you will build a rewarding career while making a difference in the lives of our millions of clients. Here, innovative thinking meets creative problem solving as we work together to challenge the status quo. We believe in the power of collaboration and value being together in the office, which is why this role is based on-site in our San Francisco office. Joining Schwab means joining a company committed to transforming the financial industry and…",https://www.adzuna.com/land/ad/5621383348?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=540F8D508A158BD8019C7B73B46E9637A1B04CDC,167734.56,167734.56,1,37.779805,-122.417362,Charles Schwab,"Tenderloin, San Francisco",Scientific & QA Jobs
5621383347,2026-02-09 06:59:29+00:00,"AI Researcher, Azure & Copilot","Position Type: Regular Your opportunity At Schwab, you will build a rewarding career while making a difference in the lives of our millions of clients. Here, innovative thinking meets creative problem solving as we work together to challenge the status quo. Joining Schwab means joining a company committed to transforming the financial industry and putting clients at the center of everything we do. We believe in the importance of in-office collaboration and fully intend for the selected candidat…",https://www.adzuna.com/land/ad/5621383347?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=93457852133BB62481A490E17B178BE571BD103D,178168.1,178168.1,1,37.779805,-122.417362,Charles Schwab,"Tenderloin, San Francisco",IT Jobs
5618244943,2026-02-06 19:43:00+00:00,Python Developer,"Python Developer Req number: R7055 Employment type: Full time Worksite flexibility: Hybrid Who we are CAI is a global technology services firm with over 8,500 associates worldwide and a yearly revenue of $1 billion. We have over 40 years of excellence in uniting talent and technology to power the possible for our clients, colleagues, and communities. As a privately held company, we have the freedom and focus to do what is right-whatever it takes. Our tailor-made solutions create lasting results…",https://www.adzuna.com/land/ad/5618244943?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=D83B26DBF2B4ECE05F97729D4CBB168D43BD8992,109138.11,109138.11,1,40.21938,-74.73156,CAI,"Trenton, Mercer County",IT Jobs
5577361724,2026-01-09 23:26:51+00:00,Python Developer,"Our client, a leading organization in the technology and data solutions industry, is seeking a Python Developer to join their dynamic team. As a Python Developer, you will be an integral part of the Software Engineering and Data Engineering departments supporting innovative projects. The ideal candidate will demonstrate strong problem-solving skills, adaptability, and a collaborative mindset, which will align successfully within the organization. Job Title: Python Developer Location: Fully remo…",https://www.adzuna.com/land/ad/5577361724?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=6AD774A4E4A74C929757BC00272FCB9536D42804,241319.03,241319.03,1,43.046901,-87.966681,ManpowerGroup,"West Milwaukee, Milwaukee County",IT Jobs
5614532904,2026-02-04 16:10:39+00:00,Python Developer,"Description SAIC is seeking a skilled and motivated Software Developer to support the Space Systems Command on a program that directly assists the US Space Force. The ideal candidate will be a Python developer responsible for porting a legacy Mission Unique Software (MUS) application to a modern, open-source command and control platform. The selected candidate will interface with Active Duty, US Government, and contractor personnel to re-engineer this software with a focus on creating a robust,…",https://www.adzuna.com/land/ad/5614532904?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=174BC15ADBA789DFAD8736D2E47A5A20B0CE83D3,156040.44,156040.44,1,35.04965,-106.54684,SAIC,"Sandia Base, Bernalillo County",IT Jobs
5553561435,2025-12-23 14:49:52+00:00,Python Developer,"Description Who We Are : Kudu Dynamics isaLeidos ownedcompany,forged out of a decade of experience in computer network operations and staffed with talent who have built, overseen, and enhanced capabilities throughout the entire USG arsenal. Our team of hackers, engineers, makers, and shakers have expe­rience spanning centuries of research, development, and oper­ations missions - across desktop, mobile, IoT, and embedded platforms. Kudu Dynamics is uniquely qualified to anticipate tomorrow's thr…",https://www.adzuna.com/land/ad/5553561435?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=B4FD4F567F906A8FD81D13219BA2B40402201397,181123.02,181123.02,1,39.205747,-76.831795,Leidos,"Simpsonville, Howard County",IT Jobs
5619940233,2026-02-07 20:04:10+00:00,Python Developer,"Python Developer Choosing Capgemini means choosing a company where you will be empowered to shape your career in the way you'd like, where you'll be supported and inspired by?a collaborative community of colleagues around the world, and where you'll be able to reimagine what's possible. Join us and help the world's leading organizations?unlock the value of technology and build a more sustainable, more inclusive world. Job Description Job Title: Python Developer Job Type: Full Time with Benefits…",https://www.adzuna.com/land/ad/5619940233?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=234295FC37A5A5A5C92AE39858903797BA35F064,138293.22,138293.22,1,40.755381,-73.978504,Capgemini,"Grand Central, Manhattan",IT Jobs
5585748703,2026-01-15 01:24:03+00:00,Python Automation Test Lead,"Role - Python Automation Test Lead Location - Onsite (Reston, VA) Type of hire - Full Time Salary Range: $110K - $130K a year Job Description Must Have Technical/Functional Skills • Telecom domain experience • Python Programming • BDD Framework (Behave is preferred) • SQL Roles & Responsibilities About the Role: We are seeking a skilled Python Behave BDD Framework Developer to join our dynamic team. The ideal candidate will have a strong background in software development, with a focus on behav…",https://www.adzuna.com/land/ad/5585748703?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=A72D23F68501D0B1725D0C6F0378F6CABCE02BC8,67728.38,67728.38,1,37.556671,-78.510684,Tata Consultancy Services,"Virginia, US",IT Jobs
5595017617,2026-01-21 21:03:48+00:00,Senior Software Developer - Python,"Genesis10 is seeking a Senior Software Developer – Python for a direct hire position with a banking company located in Charlotte, NC. Role Objectives: Design, development, testing, support, and maintenance of software applications The primary technology will be Python, SQL, C#/.Net, middleware IBM MQ for messaging, and AWS/ Azure cloud. In this position the candidate will work closely with Business Analysts, Project managers, the infrastructure team, DBA team and other application teams across …",https://www.adzuna.com/land/ad/5595017617?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=BF5F91D80C23FCBFC5A43586E43051ED136ED9B9,89699.51,89699.51,1,35.227415,-80.84523,Genesis10,"Charlotte, Mecklenburg County",IT Jobs
5590511577,2026-01-18 13:33:42+00:00,Senior Python Developers - Hybrid,"Genesis10 is seeking a Senior Python Developer. This is a 6-month hybrid contract position with a client located in Columbus, OH. There are two open positions. Compensation: $55.00-75.00 per hour, W2 Job Description: We are seeking two Senior-Level Python Developers to join a Consumer & Retail Banking (CRB) technology team at a large financial institution undergoing a major merger. These developers will play a critical role in supporting merger integration efforts, participating in multiple moc…",https://www.adzuna.com/land/ad/5590511577?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=6672725D402B5FB6F696F190FF6833C141585978,122614.98,122614.98,1,40.003601,-82.931224,Genesis10,"Bexley, Franklin County",IT Jobs
5617311028,2026-02-06 08:35:07+00:00,Senior Python Lead and Developer - Onsite,"NTT DATA strives to hire exceptional, innovative and passionate individuals who want to grow with us. If you want to be part of an inclusive, adaptable, and forward-thinking organization, apply now. We are currently seeking a Senior Python Lead and Developer - Onsite to join our team in Auburn Hills, Michigan (US-MI), United States (US). The Senior Data Engineer & Technical Lead will play a pivotal role in delivering major data engineering initiatives within the Data & Advanced Analytics space.…",https://www.adzuna.com/land/ad/5617311028?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=64021FBBDC647AB841D15963FBB3AE0FCEC96118,124590.32,124590.32,1,42.661823,-83.237959,NTT Data,"Auburn Hills, Oakland County",IT Jobs
5563488947,2026-01-01 14:43:18+00:00,Senior Python Developer for Music Royalties,"Gelfand, Rennert & Feldman is seeking a Senior Python Developer to join our team of dedicated professionals. This is a remote position but this candidate should be based and operating in the Eastern Time Zone (EST). They will be collaborating with teams across all (10) Gelfand, Rennert & Feldman offices. The Senior Python Developer is responsible for assisting the Firm’s Royalty Data Intelligence (“RDI”) team with taking complex data issues facing the business and simplifying them through autom…",https://www.adzuna.com/land/ad/5563488947?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=ABD42D921FD08B60B68A91D389FFA70BACE0A641,181845.61,181845.61,1,34.0414,-118.2538,Colony Capital,"Textile Finance, Los Angeles County",IT Jobs
5563037974,2026-01-01 13:49:04+00:00,Senior Python Developer for Music Royalties,"Gelfand, Rennert & Feldman is seeking a Senior Python Developer to join our team of dedicated professionals. This is a remote position but this candidate should be based and operating in the Eastern Time Zone (EST). They will be collaborating with teams across all (10) Gelfand, Rennert & Feldman offices. The Senior Python Developer is responsible for assisting the Firm’s Royalty Data Intelligence (“RDI”) team with taking complex data issues facing the business and simplifying them through autom…",https://www.adzuna.com/land/ad/5563037974?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=C3AD586473CDE80C46852EBDBF890365356B2EE8,172374.47,172374.47,1,33.7487,-84.3879,Colony Capital,"Northlake, DeKalb County",IT Jobs
5563488870,2026-01-01 14:43:17+00:00,Senior Python Developer for Music Royalties,"Gelfand, Rennert & Feldman is seeking a Senior Python Developer to join our team of dedicated professionals. This is a remote position but this candidate should be based and operating in the Eastern Time Zone (EST). They will be collaborating with teams across all (10) Gelfand, Rennert & Feldman offices. The Senior Python Developer is responsible for assisting the Firm’s Royalty Data Intelligence (“RDI”) team with taking complex data issues facing the business and simplifying them through autom…",https://www.adzuna.com/land/ad/5563488870?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=95367B8BE0F05E33EE2DE20DC52DE8735170E51E,136082.98,136082.98,1,,,Colony Capital,US,IT Jobs
5562999784,2026-01-01 13:26:59+00:00,Senior Python Developer for Music Royalties,"Gelfand, Rennert & Feldman is seeking a Senior Python Developer to join our team of dedicated professionals. This is a remote position but this candidate should be based and operating in the Eastern Time Zone (EST). They will be collaborating with teams across all (10) Gelfand, Rennert & Feldman offices. The Senior Python Developer is responsible for assisting the Firm’s Royalty Data Intelligence (“RDI”) team with taking complex data issues facing the business and simplifying them through autom…",https://www.adzuna.com/land/ad/5562999784?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=9100E342465C6E5DF37823D572B0BC0E9B9726E9,193850.56,193850.56,1,42.34,-71.05,Colony Capital,"South Boston, Suffolk County",IT Jobs
5562999830,2026-01-01 13:26:59+00:00,Senior Python Developer for Music Royalties,"Gelfand, Rennert & Feldman is seeking a Senior Python Developer to join our team of dedicated professionals. This is a remote position but this candidate should be based and operating in the Eastern Time Zone (EST). They will be collaborating with teams across all (10) Gelfand, Rennert & Feldman offices. The Senior Python Developer is responsible for assisting the Firm’s Royalty Data Intelligence (“RDI”) team with taking complex data issues facing the business and simplifying them through autom…",https://www.adzuna.com/land/ad/5562999830?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=72722B02F11DFCEC8F8912C0A925E9D05AF7090D,197326.03,197326.03,1,40.75284,-73.97528,Colony Capital,"Grand Central, Manhattan",IT Jobs
5563037948,2026-01-01 13:49:04+00:00,Senior Python Developer for Music Royalties,"Gelfand, Rennert & Feldman is seeking a Senior Python Developer to join our team of dedicated professionals. This is a remote position but this candidate should be based and operating in the Eastern Time Zone (EST). They will be collaborating with teams across all (10) Gelfand, Rennert & Feldman offices. The Senior Python Developer is responsible for assisting the Firm’s Royalty Data Intelligence (“RDI”) team with taking complex data issues facing the business and simplifying them through autom…",https://www.adzuna.com/land/ad/5563037948?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=EF67604D0AD09CBC01B10AC1BD00849638DA4A58,180754.94,180754.94,1,37.3063,-121.9221,Colony Capital,"Campbell, Santa Clara County",IT Jobs
5563037953,2026-01-01 13:49:04+00:00,Senior Python Developer for Music Royalties,"Gelfand, Rennert & Feldman is seeking a Senior Python Developer to join our team of dedicated professionals. This is a remote position but this candidate should be based and operating in the Eastern Time Zone (EST). They will be collaborating with teams across all (10) Gelfand, Rennert & Feldman offices. The Senior Python Developer is responsible for assisting the Firm’s Royalty Data Intelligence (“RDI”) team with taking complex data issues facing the business and simplifying them through autom…",https://www.adzuna.com/land/ad/5563037953?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=41C5B6B300DA24DE35AFA8C226BC54EF7B876EE9,168272.9,168272.9,1,32.760168,-96.765058,Colony Capital,"Highland Park, Dallas",IT Jobs
5563404148,2026-01-01 14:30:21+00:00,Senior Python Developer for Music Royalties,"Gelfand, Rennert & Feldman is seeking a Senior Python Developer to join our team of dedicated professionals. This is a remote position but this candidate should be based and operating in the Eastern Time Zone (EST). They will be collaborating with teams across all (10) Gelfand, Rennert & Feldman offices. The Senior Python Developer is responsible for assisting the Firm’s Royalty Data Intelligence (“RDI”) team with taking complex data issues facing the business and simplifying them through autom…",https://www.adzuna.com/land/ad/5563404148?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=4FDA7AD4A87580691E27F611968DAC2F7585D32F,158138.67,158138.67,1,30.320233,-97.865683,Colony Capital,"Bee Cave, Travis County",IT Jobs
5563404203,2026-01-01 14:30:21+00:00,Senior Python Developer for Music Royalties,"Gelfand, Rennert & Feldman is seeking a Senior Python Developer to join our team of dedicated professionals. This is a remote position but this candidate should be based and operating in the Eastern Time Zone (EST). They will be collaborating with teams across all (10) Gelfand, Rennert & Feldman offices. The Senior Python Developer is responsible for assisting the Firm’s Royalty Data Intelligence (“RDI”) team with taking complex data issues facing the business and simplifying them through autom…",https://www.adzuna.com/land/ad/5563404203?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=18F2514A494E10B89F59195895BDB596500704C3,174579.1,174579.1,1,29.6403,-95.4359,Colony Capital,"Trammells, Harris County",IT Jobs
5563037980,2026-01-01 13:49:04+00:00,Senior Python Developer for Music Royalties,"Gelfand, Rennert & Feldman is seeking a Senior Python Developer to join our team of dedicated professionals. This is a remote position but this candidate should be based and operating in the Eastern Time Zone (EST). They will be collaborating with teams across all (10) Gelfand, Rennert & Feldman offices. The Senior Python Developer is responsible for assisting the Firm’s Royalty Data Intelligence (“RDI”) team with taking complex data issues facing the business and simplifying them through autom…",https://www.adzuna.com/land/ad/5563037980?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=09DAEF89670B2CEBC201136CA08A1728CC56501E,196070.53,196070.53,1,32.726967,-117.164709,Colony Capital,"San Diego, San Diego County",IT Jobs
5563404183,2026-01-01 14:30:21+00:00,Senior Python Developer for Music Royalties,"Gelfand, Rennert & Feldman is seeking a Senior Python Developer to join our team of dedicated professionals. This is a remote position but this candidate should be based and operating in the Eastern Time Zone (EST). They will be collaborating with teams across all (10) Gelfand, Rennert & Feldman offices. The Senior Python Developer is responsible for assisting the Firm’s Royalty Data Intelligence (“RDI”) team with taking complex data issues facing the business and simplifying them through autom…",https://www.adzuna.com/land/ad/5563404183?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=E359ECE6A3498851AABDB7FB9378ADA14A1F0FB4,164243.86,164243.86,1,,,Colony Capital,"Washington, Washington, D.C.",IT Jobs
5562999783,2026-01-01 13:26:59+00:00,Senior Python Developer for Music Royalties,"Gelfand, Rennert & Feldman is seeking a Senior Python Developer to join our team of dedicated professionals. This is a remote position but this candidate should be based and operating in the Eastern Time Zone (EST). They will be collaborating with teams across all (10) Gelfand, Rennert & Feldman offices. The Senior Python Developer is responsible for assisting the Firm’s Royalty Data Intelligence (“RDI”) team with taking complex data issues facing the business and simplifying them through autom…",https://www.adzuna.com/land/ad/5562999783?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=F3AE246F6F7D28EA87613EF7D43E048066BB31C2,183858.64,183858.64,1,37.775,-122.4183,Colony Capital,"Hayes Valley, San Francisco",IT Jobs
5562999787,2026-01-01 13:26:59+00:00,Senior Python Developer for Music Royalties,"Gelfand, Rennert & Feldman is seeking a Senior Python Developer to join our team of dedicated professionals. This is a remote position but this candidate should be based and operating in the Eastern Time Zone (EST). They will be collaborating with teams across all (10) Gelfand, Rennert & Feldman offices. The Senior Python Developer is responsible for assisting the Firm’s Royalty Data Intelligence (“RDI”) team with taking complex data issues facing the business and simplifying them through autom…",https://www.adzuna.com/land/ad/5562999787?se=bjp20i4G8RGFq4ybVf_qIg&utm_medium=api&utm_source=8fc3911e&v=52A194579FF6F0F08C55DBDF7067552B47EDDBFC,182774.9,182774.9,1,41.9613,-87.8849,Colony Capital,"Schiller Park, Cook County",IT Jobs
